Broken_Sets,Budding,Closed,Device,Open,Out_of_Sequence,Out_of_sequence,Plant,Setting,Test_Day,Test_Month,Test_Year,Total_flowers,Transition_B_to_O,Truss
2.0,1.0,1.0,1,2.0,0,,5,13.0,11,3,2016,20.0,1.0,101
0.0,5.0,1.0,1,2.0,0,,5,7.0,11,3,2016,17.0,2.0,102
0.0,4.0,1.0,1,4.0,0,,5,9.0,11,3,2016,20.0,2.0,102
0.0,7.0,2.0,1,4.0,0,,5,0.0,11,3,2016,15.0,2.0,103
0.0,7.0,3.0,1,3.0,0,,5,2.0,11,3,2016,17.0,2.0,103
0.0,9.0,0.0,1,2.0,0,,5,0.0,11,3,2016,14.0,3.0,104
0.0,8.0,0.0,1,0.0,0,,5,0.0,11,3,2016,10.0,2.0,104
0.0,6.0,3.0,1,1.0,0,,5,19.0,11,3,2016,30.0,1.0,201
1.0,4.0,2.0,1,4.0,0,,5,21.0,11,3,2016,36.0,4.0,201
0.0,3.0,2.0,1,2.0,0,,5,6.0,11,3,2016,14.0,1.0,202
0.0,5.0,1.0,1,4.0,0,,5,6.0,11,3,2016,19.0,3.0,202
0.0,5.0,1.0,1,3.0,0,,5,0.0,11,3,2016,11.0,2.0,203
0.0,9.0,1.0,1,4.0,0,,5,0.0,11,3,2016,16.0,2.0,203
0.0,12.0,0.0,1,0.0,0,,5,0.0,11,3,2016,12.0,0.0,204
0.0,5.0,0.0,1,2.0,0,,6,10.0,11,3,2016,18.0,1.0,101
0.0,4.0,0.0,1,1.0,0,,6,11.0,11,3,2016,17.0,1.0,101
0.0,7.0,1.0,1,3.0,0,,6,5.0,11,3,2016,16.0,0.0,102
0.0,5.0,1.0,1,2.0,0,,6,5.0,11,3,2016,17.0,2.0,102
0.0,7.0,1.0,1,3.0,0,,6,0.0,11,3,2016,13.0,2.0,103
0.0,7.0,0.0,1,4.0,0,,6,0.0,11,3,2016,13.0,2.0,103
0.0,3.0,0.0,1,2.0,0,,6,12.0,11,3,2016,18.0,1.0,201
2.0,3.0,0.0,1,1.0,0,,6,20.0,11,3,2016,28.0,2.0,201
0.0,4.0,1.0,1,3.0,0,,6,5.0,11,3,2016,15.0,2.0,202
0.0,4.0,1.0,1,3.0,0,,6,6.0,11,3,2016,16.0,2.0,202
0.0,4.0,1.0,1,3.0,0,,6,0.0,11,3,2016,10.0,2.0,203
0.0,6.0,0.0,1,4.0,0,,6,1.0,11,3,2016,12.0,1.0,203
0.0,9.0,0.0,1,0.0,0,,6,0.0,11,3,2016,0.0,0.0,204
0.0,9.0,2.0,1,5.0,0,,7,15.0,11,3,2016,36.0,5.0,101
0.0,7.0,2.0,1,2.0,0,,7,5.0,11,3,2016,19.0,3.0,102
0.0,10.0,0.0,1,3.0,0,,7,0.0,11,3,2016,16.0,3.0,103
0.0,5.0,1.0,1,2.0,0,,7,20.0,11,3,2016,30.0,2.0,201
0.0,4.0,0.0,1,2.0,0,,7,6.0,11,3,2016,13.0,1.0,202
0.0,4.0,0.0,1,3.0,0,,7,0.0,11,3,2016,9.0,2.0,203
3.0,2.0,1.0,1,2.0,0,,8,12.0,11,3,2016,20.0,0.0,101
0.0,2.0,1.0,1,3.0,0,,8,10.0,11,3,2016,18.0,2.0,102
0.0,7.0,4.0,1,3.0,0,,8,2.0,11,3,2016,18.0,2.0,103
0.0,11.0,0.0,1,3.0,0,,8,0.0,11,3,2016,16.0,2.0,104
1.0,3.0,0.0,1,3.0,0,,8,12.0,11,3,2016,20.0,1.0,201
0.0,6.0,2.0,1,2.0,0,,8,7.0,11,3,2016,20.0,3.0,202
0.0,22.0,1.0,1,9.0,0,,8,0.0,11,3,2016,38.0,6.0,203
0.0,12.0,0.0,1,0.0,0,,8,0.0,11,3,2016,14.0,2.0,204
0.0,1.0,2.0,1,0.0,0,,9,4.0,11,3,2016,7.0,0.0,101
0.0,1.0,1.0,1,3.0,0,,9,0.0,11,3,2016,6.0,1.0,102
0.0,0.0,1.0,1,1.0,0,,9,5.0,11,3,2016,7.0,0.0,201
0.0,0.0,1.0,1,4.0,0,,9,1.0,11,3,2016,6.0,0.0,202
0.0,4.0,0.0,1,0.0,0,,9,0.0,11,3,2016,6.0,2.0,203
0.0,1.0,3.0,1,0.0,0,,10,3.0,11,3,2016,7.0,0.0,101
0.0,1.0,1.0,1,2.0,0,,10,2.0,11,3,2016,6.0,0.0,102
0.0,5.0,0.0,1,1.0,0,,10,0.0,11,3,2016,7.0,1.0,103
0.0,0.0,1.0,1,0.0,0,,10,6.0,11,3,2016,7.0,0.0,201
0.0,1.0,2.0,1,2.0,0,,10,0.0,11,3,2016,7.0,2.0,202
0.0,3.0,0.0,1,0.0,0,,11,5.0,11,3,2016,8.0,0.0,101
0.0,7.0,0.0,1,1.0,0,,11,0.0,11,3,2016,8.0,0.0,102
0.0,0.0,1.0,1,2.0,0,,11,4.0,11,3,2016,7.0,0.0,201
0.0,3.0,0.0,1,2.0,0,,11,0.0,11,3,2016,7.0,2.0,202
0.0,2.0,2.0,1,0.0,0,,12,4.0,11,3,2016,8.0,0.0,101
0.0,1.0,1.0,1,3.0,0,,12,0.0,11,3,2016,7.0,2.0,102
0.0,0.0,1.0,1,0.0,0,,12,6.0,11,3,2016,7.0,0.0,201
0.0,1.0,2.0,1,2.0,0,,12,2.0,11,3,2016,7.0,0.0,202
0.0,5.0,0.0,1,0.0,0,,12,0.0,11,3,2016,7.0,2.0,203
0.0,2.0,4.0,1,0.0,0,,13,1.0,11,3,2016,7.0,0.0,101
0.0,3.0,0.0,1,2.0,0,,13,0.0,11,3,2016,6.0,1.0,102
0.0,0.0,2.0,1,1.0,0,,13,4.0,11,3,2016,8.0,1.0,201
0.0,2.0,1.0,1,4.0,0,,13,0.0,11,3,2016,8.0,1.0,202
1.0,0.0,1.0,1,0.0,0,,14,5.0,11,3,2016,7.0,0.0,101
0.0,0.0,4.0,1,0.0,0,,14,4.0,11,3,2016,8.0,0.0,201
0.0,1.0,2.0,1,3.0,0,,14,0.0,11,3,2016,7.0,1.0,202
0.0,6.0,0.0,1,0.0,0,,14,0.0,11,3,2016,6.0,0.0,203
1.0,3.0,1.0,2,2.0,0,,1,11.0,11,3,2016,18.0,0.0,101
0.0,3.0,2.0,2,3.0,0,,1,8.0,11,3,2016,17.0,1.0,102
0.0,5.0,1.0,2,2.0,0,,1,5.0,11,3,2016,16.0,3.0,103
0.0,9.0,0.0,2,2.0,0,,1,0.0,11,3,2016,15.0,4.0,104
0.0,9.0,0.0,2,0.0,0,,1,0.0,11,3,2016,9.0,0.0,105
1.0,1.0,2.0,2,0.0,0,,1,9.0,11,3,2016,13.0,0.0,201
0.0,5.0,4.0,2,4.0,0,,1,10.0,11,3,2016,25.0,2.0,202
0.0,4.0,6.0,2,1.0,0,,1,0.0,11,3,2016,13.0,2.0,203
0.0,8.0,0.0,2,2.0,0,,1,0.0,11,3,2016,14.0,4.0,204
3.0,3.0,1.0,2,2.0,0,,2,12.0,11,3,2016,21.0,0.0,101
0.0,5.0,1.0,2,2.0,0,,2,8.0,11,3,2016,19.0,3.0,102
0.0,6.0,4.0,2,3.0,0,,2,0.0,11,3,2016,16.0,3.0,103
0.0,10.0,0.0,2,1.0,0,,2,0.0,11,3,2016,14.0,3.0,104
3.0,0.0,1.0,2,1.0,0,,2,11.0,11,3,2016,16.0,0.0,201
1.0,5.0,1.0,2,2.0,0,,2,8.0,11,3,2016,18.0,1.0,202
0.0,3.0,2.0,2,3.0,0,,2,2.0,11,3,2016,11.0,1.0,203
0.0,13.0,0.0,2,0.0,0,,2,0.0,11,3,2016,15.0,2.0,204
3.0,2.0,1.0,2,2.0,0,,3,9.0,11,3,2016,18.0,1.0,101
0.0,5.0,3.0,2,3.0,0,,3,5.0,11,3,2016,18.0,2.0,102
0.0,7.0,0.0,2,3.0,0,,3,2.0,11,3,2016,14.0,2.0,103
1.0,3.0,2.0,2,1.0,0,,3,13.0,11,3,2016,21.0,1.0,201
0.0,5.0,1.0,2,3.0,0,,3,9.0,11,3,2016,20.0,2.0,202
0.0,7.0,2.0,2,3.0,0,,3,2.0,11,3,2016,17.0,3.0,203
0.0,8.0,0.0,2,1.0,0,,3,0.0,11,3,2016,12.0,3.0,204
1.0,3.0,3.0,2,3.0,0,,4,4.0,11,3,2016,15.0,1.0,102
0.0,4.0,2.0,2,3.0,0,,4,1.0,11,3,2016,13.0,3.0,103
0.0,14.0,0.0,2,2.0,0,,4,0.0,11,3,2016,18.0,2.0,104
1.0,4.0,2.0,2,1.0,0,,4,8.0,11,3,2016,16.0,0.0,201
1.0,5.0,4.0,2,2.0,0,,4,1.0,11,3,2016,15.0,2.0,202
0.0,6.0,1.0,2,3.0,0,,4,0.0,11,3,2016,12.0,2.0,203
0.0,15.0,0.0,2,0.0,0,,4,0.0,11,3,2016,16.0,1.0,204
5.0,2.0,2.0,2,1.0,0,,6,7.0,11,3,2016,18.0,1.0,101
0.0,4.0,4.0,2,4.0,0,,6,5.0,11,3,2016,19.0,2.0,102
0.0,8.0,2.0,2,4.0,0,,6,1.0,11,3,2016,18.0,3.0,103
0.0,12.0,0.0,2,1.0,0,,6,0.0,11,3,2016,15.0,2.0,104
0.0,4.0,3.0,2,3.0,0,,6,6.0,11,3,2016,18.0,2.0,201
0.0,5.0,2.0,2,3.0,0,,6,1.0,11,3,2016,13.0,2.0,202
0.0,10.0,0.0,2,1.0,0,,6,0.0,11,3,2016,13.0,2.0,203
0.0,5.0,0.0,2,5.0,0,,7,25.0,11,3,2016,37.0,2.0,101
0.0,4.0,2.0,2,3.0,0,,7,8.0,11,3,2016,18.0,1.0,102
0.0,6.0,4.0,2,3.0,0,,7,0.0,11,3,2016,15.0,2.0,103
0.0,11.0,0.0,2,1.0,0,,7,0.0,11,3,2016,14.0,2.0,104
3.0,3.0,1.0,2,2.0,0,,7,8.0,11,3,2016,19.0,2.0,201
0.0,3.0,1.0,2,3.0,0,,7,6.0,11,3,2016,15.0,2.0,202
0.0,8.0,1.0,2,3.0,0,,7,0.0,11,3,2016,14.0,2.0,203
0.0,3.0,0.0,2,3.0,0,,8,12.0,11,3,2016,20.0,2.0,101
0.0,6.0,0.0,2,3.0,0,,8,7.0,11,3,2016,19.0,3.0,102
0.0,9.0,1.0,2,4.0,0,,8,0.0,11,3,2016,17.0,3.0,103
0.0,10.0,2.0,2,3.0,0,,8,1.0,11,3,2016,17.0,1.0,201
0.0,12.0,0.0,2,0.0,0,,8,0.0,11,3,2016,14.0,2.0,202
0.0,2.0,4.0,2,1.0,0,,9,2.0,11,3,2016,9.0,0.0,101
0.0,3.0,2.0,2,1.0,0,,9,0.0,11,3,2016,6.0,0.0,102
0.0,0.0,3.0,2,0.0,0,,9,4.0,11,3,2016,7.0,0.0,201
0.0,1.0,1.0,2,1.0,0,,9,3.0,11,3,2016,7.0,1.0,202
0.0,2.0,0.0,2,2.0,0,,9,0.0,11,3,2016,5.0,1.0,203
0.0,0.0,6.0,2,1.0,0,,10,1.0,11,3,2016,8.0,0.0,101
0.0,0.0,2.0,2,5.0,0,,10,0.0,11,3,2016,7.0,0.0,102
0.0,3.0,0.0,2,2.0,0,,10,0.0,11,3,2016,7.0,2.0,103
0.0,0.0,7.0,2,0.0,0,,10,0.0,11,3,2016,7.0,0.0,201
0.0,0.0,2.0,2,5.0,0,,10,0.0,11,3,2016,8.0,1.0,202
0.0,4.0,0.0,2,1.0,0,,10,0.0,11,3,2016,8.0,3.0,203
0.0,5.0,1.0,2,0.0,0,,11,0.0,11,3,2016,6.0,0.0,101
0.0,0.0,3.0,2,0.0,0,,11,4.0,11,3,2016,7.0,0.0,201
0.0,0.0,3.0,2,2.0,0,,11,0.0,11,3,2016,6.0,1.0,202
0.0,1.0,2.0,2,0.0,0,,12,5.0,11,3,2016,8.0,0.0,101
0.0,2.0,2.0,2,1.0,0,,12,2.0,11,3,2016,7.0,0.0,102
0.0,4.0,0.0,2,1.0,0,,12,0.0,11,3,2016,6.0,1.0,103
0.0,0.0,4.0,2,0.0,0,,12,4.0,11,3,2016,8.0,0.0,201
0.0,2.0,2.0,2,1.0,0,,12,2.0,11,3,2016,8.0,1.0,202
0.0,4.0,0.0,2,0.0,0,,12,0.0,11,3,2016,6.0,2.0,203
0.0,0.0,3.0,2,1.0,0,,13,2.0,11,3,2016,7.0,1.0,101
0.0,1.0,2.0,2,1.0,0,,13,4.0,11,3,2016,8.0,0.0,201
0.0,2.0,1.0,2,4.0,0,,13,0.0,11,3,2016,8.0,1.0,202
0.0,1.0,2.0,2,0.0,0,,14,4.0,11,3,2016,7.0,0.0,101
0.0,0.0,2.0,2,2.0,0,,14,0.0,11,3,2016,7.0,3.0,102
0.0,0.0,1.0,2,1.0,0,,14,5.0,11,3,2016,7.0,0.0,201
0.0,4.0,1.0,2,3.0,0,,14,0.0,11,3,2016,8.0,0.0,202
0.0,7.0,0.0,2,0.0,0,,14,0.0,11,3,2016,7.0,0.0,203
1.0,8.0,2.0,3,3.0,0,,1,21.0,11,3,2016,36.0,1.0,101
0.0,3.0,0.0,3,3.0,0,,1,7.0,11,3,2016,14.0,1.0,102
0.0,4.0,1.0,3,2.0,0,,1,4.0,11,3,2016,13.0,2.0,103
0.0,7.0,0.0,3,1.0,0,,1,0.0,11,3,2016,10.0,2.0,104
1.0,9.0,1.0,3,4.0,0,,1,22.0,11,3,2016,37.0,0.0,201
0.0,3.0,1.0,3,2.0,0,,1,10.0,11,3,2016,18.0,2.0,202
0.0,8.0,1.0,3,2.0,0,,1,4.0,11,3,2016,15.0,0.0,203
0.0,7.0,0.0,3,2.0,0,,1,0.0,11,3,2016,11.0,2.0,204
0.0,6.0,0.0,3,3.0,0,,2,11.0,11,3,2016,24.0,4.0,101
0.0,8.0,1.0,3,2.0,0,,2,6.0,11,3,2016,19.0,2.0,102
0.0,7.0,1.0,3,3.0,0,,2,0.0,11,3,2016,13.0,2.0,103
0.0,4.0,1.0,3,2.0,0,,2,10.0,11,3,2016,20.0,3.0,201
0.0,8.0,2.0,3,2.0,0,,2,4.0,11,3,2016,18.0,2.0,202
0.0,8.0,0.0,3,2.0,0,,2,0.0,11,3,2016,12.0,2.0,203
1.0,6.0,1.0,3,4.0,0,,7,21.0,11,3,2016,34.0,1.0,101
3.0,3.0,1.0,3,3.0,0,,7,4.0,11,3,2016,16.0,2.0,102
0.0,7.0,4.0,3,3.0,0,,7,3.0,11,3,2016,20.0,3.0,103
0.0,10.0,0.0,3,1.0,0,,7,0.0,11,3,2016,14.0,3.0,104
1.0,2.0,1.0,3,2.0,0,,7,24.0,11,3,2016,31.0,1.0,201
0.0,5.0,1.0,3,3.0,0,,7,8.0,11,3,2016,19.0,2.0,202
0.0,8.0,1.0,3,3.0,0,,7,3.0,11,3,2016,17.0,2.0,203
0.0,9.0,0.0,3,1.0,0,,7,0.0,11,3,2016,13.0,3.0,204
0.0,3.0,2.0,3,2.0,0,,8,10.0,11,3,2016,18.0,1.0,101
0.0,5.0,1.0,3,3.0,0,,8,7.0,11,3,2016,18.0,2.0,102
0.0,10.0,2.0,3,3.0,0,,8,0.0,11,3,2016,17.0,2.0,103
0.0,13.0,0.0,3,0.0,0,,8,0.0,11,3,2016,14.0,1.0,104
0.0,7.0,3.0,3,4.0,0,,8,18.0,11,3,2016,34.0,2.0,201
0.0,5.0,1.0,3,3.0,0,,8,8.0,11,3,2016,19.0,2.0,202
0.0,8.0,2.0,3,3.0,0,,8,0.0,11,3,2016,16.0,3.0,203
0.0,12.0,0.0,3,0.0,0,,8,0.0,11,3,2016,13.0,1.0,204
0.0,2.0,1.0,3,0.0,0,,9,5.0,11,3,2016,8.0,0.0,101
0.0,1.0,3.0,3,2.0,0,,9,0.0,11,3,2016,7.0,1.0,102
0.0,1.0,3.0,3,1.0,0,,9,3.0,11,3,2016,8.0,0.0,201
0.0,2.0,0.0,3,4.0,0,,9,0.0,11,3,2016,7.0,1.0,202
0.0,1.0,2.0,3,0.0,0,,10,3.0,11,3,2016,6.0,0.0,101
0.0,2.0,1.0,3,3.0,0,,10,0.0,11,3,2016,7.0,1.0,102
0.0,1.0,1.0,3,0.0,0,,10,5.0,11,3,2016,7.0,0.0,201
0.0,2.0,2.0,3,2.0,0,,10,0.0,11,3,2016,7.0,1.0,202
0.0,0.0,0.0,3,0.0,0,,11,6.0,11,3,2016,6.0,0.0,101
0.0,1.0,2.0,3,3.0,0,,11,0.0,11,3,2016,7.0,1.0,102
0.0,6.0,0.0,3,0.0,0,,11,0.0,11,3,2016,7.0,1.0,103
0.0,1.0,1.0,3,0.0,0,,11,6.0,11,3,2016,8.0,0.0,201
0.0,1.0,2.0,3,2.0,0,,11,1.0,11,3,2016,7.0,1.0,202
0.0,8.0,0.0,3,0.0,0,,11,0.0,11,3,2016,8.0,0.0,203
1.0,3.0,0.0,3,0.0,0,,12,2.0,11,3,2016,6.0,0.0,101
0.0,3.0,3.0,3,1.0,0,,12,0.0,11,3,2016,7.0,0.0,102
0.0,1.0,2.0,3,0.0,0,,12,4.0,11,3,2016,7.0,0.0,201
0.0,2.0,2.0,3,2.0,0,,12,0.0,11,3,2016,7.0,1.0,202
0.0,2.0,1.0,3,0.0,0,,13,5.0,11,3,2016,8.0,0.0,101
0.0,2.0,2.0,3,2.0,0,,13,0.0,11,3,2016,6.0,0.0,102
0.0,0.0,1.0,3,0.0,0,,13,5.0,11,3,2016,7.0,1.0,201
0.0,2.0,0.0,3,4.0,0,,13,0.0,11,3,2016,7.0,1.0,202
0.0,1.0,0.0,3,0.0,0,,14,5.0,11,3,2016,6.0,0.0,101
0.0,2.0,2.0,3,3.0,0,,14,0.0,11,3,2016,8.0,1.0,102
0.0,6.0,0.0,3,0.0,0,,14,0.0,11,3,2016,6.0,0.0,103
0.0,1.0,2.0,3,0.0,0,,14,5.0,11,3,2016,8.0,0.0,201
0.0,1.0,3.0,3,2.0,0,,14,0.0,11,3,2016,7.0,1.0,202
0.0,2.0,8.0,4,3.0,0,,1,4.0,11,3,2016,19.0,2.0,101
0.0,4.0,4.0,4,3.0,0,,1,3.0,11,3,2016,17.0,3.0,102
0.0,9.0,1.0,4,4.0,0,,1,0.0,11,3,2016,16.0,2.0,103
1.0,3.0,1.0,4,2.0,0,,1,10.0,11,3,2016,19.0,2.0,201
0.0,4.0,1.0,4,2.0,0,,1,6.0,11,3,2016,16.0,3.0,202
0.0,8.0,1.0,4,3.0,0,,1,0.0,11,3,2016,14.0,2.0,203
1.0,4.0,3.0,4,1.0,0,,2,2.0,11,3,2016,11.0,0.0,101
0.0,3.0,4.0,4,3.0,0,,2,0.0,11,3,2016,13.0,3.0,102
0.0,10.0,0.0,4,3.0,0,,2,0.0,11,3,2016,16.0,3.0,103
0.0,6.0,6.0,4,3.0,0,,2,1.0,11,3,2016,17.0,1.0,201
0.0,5.0,1.0,4,4.0,0,,2,0.0,11,3,2016,13.0,3.0,202
0.0,16.0,0.0,4,0.0,0,,2,0.0,11,3,2016,19.0,3.0,203
0.0,3.0,3.0,4,2.0,0,,3,7.0,11,3,2016,16.0,1.0,101
0.0,8.0,6.0,4,4.0,0,,3,0.0,11,3,2016,23.0,5.0,102
0.0,8.0,0.0,4,4.0,0,,3,0.0,11,3,2016,15.0,3.0,103
0.0,20.0,0.0,4,0.0,0,,3,0.0,11,3,2016,20.0,0.0,104
1.0,6.0,5.0,4,0.0,0,,3,12.0,11,3,2016,24.0,0.0,201
0.0,7.0,7.0,4,4.0,0,,3,4.0,11,3,2016,24.0,2.0,202
1.0,3.0,2.0,4,2.0,0,,3,0.0,11,3,2016,10.0,2.0,203
0.0,19.0,0.0,4,0.0,0,,3,0.0,11,3,2016,22.0,3.0,204
0.0,4.0,2.0,4,2.0,0,,4,8.0,11,3,2016,18.0,2.0,101
1.0,5.0,4.0,4,3.0,0,,4,0.0,11,3,2016,15.0,2.0,102
0.0,11.0,0.0,4,2.0,0,,4,0.0,11,3,2016,15.0,2.0,103
4.0,3.0,2.0,4,2.0,0,,4,6.0,11,3,2016,20.0,3.0,201
0.0,6.0,3.0,4,3.0,0,,4,3.0,11,3,2016,17.0,2.0,202
0.0,8.0,0.0,4,3.0,0,,4,0.0,11,3,2016,14.0,3.0,203
1.0,8.0,0.0,4,7.0,0,,5,3.0,11,3,2016,19.0,0.0,101
0.0,9.0,1.0,4,5.0,0,,5,0.0,11,3,2016,16.0,1.0,102
0.0,9.0,0.0,4,1.0,0,,5,0.0,11,3,2016,10.0,0.0,103
2.0,4.0,3.0,4,2.0,0,,5,4.0,11,3,2016,16.0,1.0,201
0.0,6.0,5.0,4,3.0,0,,5,0.0,11,3,2016,15.0,1.0,202
0.0,8.0,0.0,4,3.0,0,,5,0.0,11,3,2016,12.0,1.0,203
1.0,4.0,4.0,4,4.0,0,,6,1.0,11,3,2016,15.0,1.0,101
0.0,5.0,2.0,4,4.0,0,,6,0.0,11,3,2016,12.0,1.0,102
0.0,8.0,0.0,4,1.0,0,,6,0.0,11,3,2016,12.0,3.0,103
2.0,2.0,7.0,4,0.0,0,,6,10.0,11,3,2016,21.0,0.0,201
0.0,3.0,5.0,4,2.0,0,,6,4.0,11,3,2016,14.0,0.0,202
0.0,4.0,3.0,4,5.0,0,,6,0.0,11,3,2016,15.0,3.0,203
0.0,12.0,0.0,4,3.0,0,,6,0.0,11,3,2016,21.0,6.0,204
0.0,2.0,1.0,4,0.0,0,,7,4.0,11,3,2016,7.0,0.0,101
0.0,6.0,1.0,4,0.0,0,,7,0.0,11,3,2016,7.0,0.0,102
0.0,3.0,4.0,4,0.0,0,,7,0.0,11,3,2016,7.0,0.0,201
0.0,5.0,0.0,4,0.0,0,,7,0.0,11,3,2016,6.0,1.0,202
0.0,3.0,0.0,4,2.0,0,,8,4.0,11,3,2016,9.0,0.0,101
0.0,4.0,1.0,4,3.0,0,,8,0.0,11,3,2016,9.0,1.0,102
0.0,1.0,5.0,4,1.0,0,,8,0.0,11,3,2016,7.0,0.0,201
0.0,2.0,2.0,4,3.0,0,,8,0.0,11,3,2016,8.0,1.0,202
0.0,6.0,0.0,4,0.0,0,,8,0.0,11,3,2016,6.0,0.0,203
0.0,0.0,2.0,4,2.0,0,,9,3.0,11,3,2016,7.0,0.0,101
0.0,2.0,0.0,4,4.0,0,,9,0.0,11,3,2016,7.0,1.0,102
0.0,4.0,10.0,5,2.0,0,,1,22.0,11,3,2016,38.0,0.0,101
0.0,5.0,3.0,5,1.0,0,,1,6.0,11,3,2016,18.0,3.0,102
0.0,6.0,4.0,5,3.0,0,,1,0.0,11,3,2016,15.0,2.0,103
0.0,13.0,0.0,5,0.0,0,,1,0.0,11,3,2016,15.0,2.0,104
1.0,5.0,4.0,5,0.0,0,,1,8.0,11,3,2016,18.0,0.0,201
0.0,3.0,3.0,5,2.0,0,,1,6.0,11,3,2016,16.0,2.0,202
0.0,8.0,1.0,5,2.0,0,,1,0.0,11,3,2016,15.0,4.0,203
0.0,4.0,2.0,5,2.0,0,,2,11.0,11,3,2016,21.0,2.0,101
0.0,9.0,4.0,5,1.0,0,,2,2.0,11,3,2016,18.0,2.0,102
0.0,11.0,0.0,5,0.0,0,,2,0.0,11,3,2016,13.0,2.0,103
0.0,10.0,0.0,5,0.0,0,,2,0.0,11,3,2016,16.0,0.0,201
0.0,6.0,2.0,5,1.0,0,,2,7.0,11,3,2016,18.0,2.0,202
0.0,9.0,3.0,5,1.0,0,,2,2.0,11,3,2016,17.0,2.0,203
0.0,5.0,2.0,5,2.0,0,,3,6.0,11,3,2016,17.0,2.0,101
0.0,10.0,2.0,5,2.0,0,,3,0.0,11,3,2016,17.0,3.0,102
0.0,12.0,0.0,5,0.0,0,,3,0.0,11,3,2016,12.0,0.0,103
0.0,4.0,3.0,5,1.0,0,,3,8.0,11,3,2016,19.0,3.0,201
0.0,8.0,1.0,5,2.0,0,,3,3.0,11,3,2016,16.0,2.0,202
0.0,13.0,0.0,5,0.0,0,,3,0.0,11,3,2016,15.0,2.0,203
0.0,4.0,5.0,5,0.0,0,,4,15.0,11,3,2016,24.0,0.0,101
0.0,5.0,4.0,5,2.0,0,,4,7.0,11,3,2016,18.0,0.0,102
0.0,5.0,6.0,5,2.0,0,,4,0.0,11,3,2016,15.0,2.0,103
0.0,10.0,0.0,5,0.0,0,,4,0.0,11,3,2016,12.0,2.0,104
0.0,3.0,1.0,5,1.0,0,,4,12.0,11,3,2016,18.0,1.0,201
0.0,5.0,1.0,5,2.0,0,,4,8.0,11,3,2016,19.0,3.0,202
0.0,5.0,4.0,5,2.0,0,,4,0.0,11,3,2016,14.0,3.0,203
0.0,15.0,0.0,5,0.0,0,,4,0.0,11,3,2016,16.0,1.0,204
0.0,8.0,5.0,5,1.0,0,,5,17.0,11,3,2016,33.0,2.0,101
0.0,7.0,1.0,5,1.0,0,,5,9.0,11,3,2016,20.0,2.0,102
0.0,7.0,4.0,5,2.0,0,,5,0.0,11,3,2016,15.0,2.0,103
0.0,14.0,0.0,5,0.0,0,,5,0.0,11,3,2016,14.0,0.0,104
0.0,13.0,7.0,5,2.0,0,,5,23.0,11,3,2016,45.0,0.0,201
0.0,6.0,2.0,5,1.0,0,,5,7.0,11,3,2016,19.0,3.0,202
0.0,9.0,3.0,5,2.0,0,,5,0.0,11,3,2016,16.0,2.0,203
0.0,13.0,0.0,5,0.0,0,,5,0.0,11,3,2016,13.0,0.0,204
0.0,3.0,2.0,5,1.0,0,,6,9.0,11,3,2016,17.0,2.0,101
0.0,9.0,4.0,5,1.0,0,,6,2.0,11,3,2016,18.0,2.0,102
0.0,10.0,0.0,5,0.0,0,,6,0.0,11,3,2016,14.0,4.0,103
3.0,2.0,1.0,5,0.0,0,,6,9.0,11,3,2016,15.0,0.0,201
0.0,6.0,2.0,5,2.0,0,,6,7.0,11,3,2016,19.0,2.0,202
0.0,10.0,3.0,5,1.0,0,,6,0.0,11,3,2016,17.0,3.0,203
0.0,13.0,0.0,5,0.0,0,,6,0.0,11,3,2016,13.0,0.0,204
0.0,0.0,2.0,5,0.0,0,,7,5.0,11,3,2016,7.0,0.0,101
0.0,2.0,2.0,5,2.0,0,,7,0.0,11,3,2016,7.0,1.0,102
0.0,2.0,1.0,5,0.0,0,,7,5.0,11,3,2016,8.0,0.0,201
0.0,0.0,3.0,5,2.0,0,,7,0.0,11,3,2016,7.0,2.0,202
0.0,3.0,1.0,5,0.0,0,,8,3.0,11,3,2016,7.0,0.0,201
0.0,3.0,0.0,5,2.0,0,,8,0.0,11,3,2016,6.0,1.0,202
0.0,0.0,2.0,5,1.0,0,,9,4.0,11,3,2016,7.0,0.0,101
0.0,2.0,2.0,5,2.0,0,,9,0.0,11,3,2016,7.0,1.0,102
0.0,0.0,1.0,5,0.0,0,,9,5.0,11,3,2016,7.0,1.0,201
0.0,2.0,2.0,5,2.0,0,,9,0.0,11,3,2016,7.0,1.0,202
0.0,0.0,2.0,5,0.0,0,,10,6.0,11,3,2016,8.0,0.0,101
0.0,0.0,1.0,5,1.0,0,,10,4.0,11,3,2016,7.0,1.0,102
0.0,6.0,0.0,5,1.0,0,,10,0.0,11,3,2016,8.0,1.0,103
0.0,1.0,2.0,5,0.0,0,,10,5.0,11,3,2016,8.0,0.0,201
0.0,2.0,2.0,5,3.0,0,,10,0.0,11,3,2016,7.0,0.0,202
0.0,7.0,0.0,5,0.0,0,,10,0.0,11,3,2016,7.0,0.0,203
0.0,1.0,2.0,5,0.0,0,,11,4.0,11,3,2016,7.0,0.0,101
0.0,3.0,2.0,5,1.0,0,,11,0.0,11,3,2016,7.0,1.0,102
0.0,1.0,1.0,5,0.0,0,,11,6.0,11,3,2016,8.0,0.0,201
0.0,2.0,1.0,5,1.0,0,,11,3.0,11,3,2016,7.0,0.0,202
0.0,6.0,0.0,5,0.0,0,,11,0.0,11,3,2016,6.0,0.0,203
